ret(t-2),ret(t-1),ret(t),norm,kk
-11.0545,9.09433,85.9442,17.1039,
9.09433,85.9442,70.5505,19.058,
85.9442,70.5505,70.8352,19.0496,
70.5505,70.8352,16.783,22.7975,
70.8352,16.783,-10.092,18.8046,
16.783,-10.092,15.3717,18.4024,
-10.092,15.3717,12.8545,19.9098,
15.3717,12.8545,1.08733,22.9141,
12.8545,1.08733,19.0897,25.1287,
1.08733,19.0897,30.0654,31.3461,
19.0897,30.0654,-17.0107,31.3461,
30.0654,-17.0107,4.25729,31.3461,
-17.0107,4.25729,-7.01917,31.3461,
4.25729,-7.01917,12.0437,28.0174,
-7.01917,12.0437,28.326,27.8263,
12.0437,28.326,23.1355,26.0095,
28.326,23.1355,1.024,25.2237,
23.1355,1.024,5.6595,27.701,
1.024,5.6595,8.73833,25.9412,
5.6595,8.73833,-6.81533,25.9412,
8.73833,-6.81533,-27.1798,26.376,
-6.81533,-27.1798,-21.918,26.8526,
-27.1798,-21.918,9.108,25.2232,
-21.918,9.108,28.4992,22.8253,
9.108,28.4992,-14.3798,23.2704,
28.4992,-14.3798,2.72083,24.1701,
-14.3798,2.72083,2.57233,22.8866,
2.72083,2.57233,-12.4533,23.5718,
2.57233,-12.4533,0.2335,23.8568,
-12.4533,0.2335,18.3053,23.1758,
0.2335,18.3053,20.8995,26.6078,
18.3053,20.8995,12.89,33.6491,
20.8995,12.89,155.328,33.5003,
12.89,155.328,452.855,39.4617,
155.328,452.855,-20.221,43.4941,
452.855,-20.221,-21.1935,45.1065,
-20.221,-21.1935,36.942,47.2361,
-21.1935,36.942,-3.93317,51.7239,
36.942,-3.93317,-28.8733,48.5,
-3.93317,-28.8733,21.323,48.4549,
-28.8733,21.323,-4.3615,45.7018,
21.323,-4.3615,22.548,46.8532,
-4.3615,22.548,120.372,44.1257,
22.548,120.372,-47.4563,33.6616,
120.372,-47.4563,5.047,33.814,
-47.4563,5.047,23.004,28.3831,
5.047,23.004,-29.6998,26.3923,
23.004,-29.6998,-60.2465,28.638,
-29.6998,-60.2465,9.51033,29.9596,
-60.2465,9.51033,18.7402,29.9596,
9.51033,18.7402,9.27983,25.2097,
18.7402,9.27983,32.7562,21.5164,
9.27983,32.7562,-10.7525,21.6364,
32.7562,-10.7525,21.8775,21.6364,
-10.7525,21.8775,-36.5237,21.6364,
21.8775,-36.5237,18.8327,38.226,
-36.5237,18.8327,20.575,57.6455,
18.8327,20.575,27.1538,56.3268,
20.575,27.1538,-92.0682,62.7848,
27.1538,-92.0682,-87.1245,62.7848,
-92.0682,-87.1245,35.0267,60.2898,
-87.1245,35.0267,-9.03317,54.6899,
35.0267,-9.03317,45.8128,56.1493,
-9.03317,45.8128,-28.1387,62.6287,
45.8128,-28.1387,-30.0328,55.7059,
-28.1387,-30.0328,-1.75433,64.1028,
-30.0328,-1.75433,19.437,66.4799,
-1.75433,19.437,-4.66333,45.212,
19.437,-4.66333,-8.27667,77.1752,
-4.66333,-8.27667,23.0227,79.2106,
-8.27667,23.0227,-17.3558,78.8547,
23.0227,-17.3558,-3.2245,69.4888,
-17.3558,-3.2245,33.4845,69.067,
-3.2245,33.4845,32.5792,67.6714,
33.4845,32.5792,-6.42983,67.7858,
32.5792,-6.42983,39.83,41.0503,
-6.42983,39.83,34.2832,51.4028,
39.83,34.2832,-4.05533,40.4383,
34.2832,-4.05533,-14.988,40.0696,
-4.05533,-14.988,-46.6803,64.5698,
-14.988,-46.6803,18.4975,81.627,
-46.6803,18.4975,14.052,81.4893,
18.4975,14.052,28.9472,81.4893,
14.052,28.9472,-1.3995,81.5286,
28.9472,-1.3995,-10.34,80.2996,
-1.3995,-10.34,34.3585,80.1732,
-10.34,34.3585,-5.51017,74.8361,
34.3585,-5.51017,-56.1793,74.8361,
-5.51017,-56.1793,13.8625,86.2766,
-56.1793,13.8625,27.2608,78.904,
13.8625,27.2608,-4.49883,31.2243,
27.2608,-4.49883,-5.34133,50.2091,
-4.49883,-5.34133,-9.67867,71.7365,
-5.34133,-9.67867,-34.8407,67.6848,
-9.67867,-34.8407,-5.8885,69.2784,
-34.8407,-5.8885,63.1345,69.2784,
-5.8885,63.1345,-4.19417,72.0131,
63.1345,-4.19417,2.03083,57.7188,
-4.19417,2.03083,21.3083,56.6269,
2.03083,21.3083,-14.2182,56.353,
21.3083,-14.2182,0.884898,48.344,
-14.2182,0.884898,8.493,72.0842,
0.884898,8.493,1.00363,60.5807,
8.493,1.00363,49.5959,38.2322,
1.00363,49.5959,-130.78,31.6342,
49.5959,-130.78,-43.1988,22.6427,
-130.78,-43.1988,-1.75033,68.9126,
-43.1988,-1.75033,3.53733,66.1549,
-1.75033,3.53733,-1.87967,66.1549,
3.53733,-1.87967,-25.1068,63.5644,
-1.87967,-25.1068,6.92867,22.8239,
-25.1068,6.92867,-39.4102,23.1451,
6.92867,-39.4102,-39.5192,26.9903,
-39.4102,-39.5192,34.042,26.9903,
-39.5192,34.042,-5.336,76.9897,
34.042,-5.336,-1.94525,79.8078,
-5.336,-1.94525,32.6203,62.872,
-1.94525,32.6203,17.2492,63.544,
32.6203,17.2492,2.72383,75.9791,
17.2492,2.72383,-10.3553,67.5348,
2.72383,-10.3553,6.85162,72.292,
-10.3553,6.85162,-17.6575,58.5114,
6.85162,-17.6575,-9.2985,65.3158,
-17.6575,-9.2985,22.8157,48.8835,
-9.2985,22.8157,34.9185,56.9486,
22.8157,34.9185,5.56229,54.5228,
34.9185,5.56229,13.3205,67.531,
5.56229,13.3205,23.2708,70.7505,
13.3205,23.2708,2.29333,57.5652,
23.2708,2.29333,22.664,74.654,
2.29333,22.664,-3.85069,82.4373,
22.664,-3.85069,1.91759,50.6031,
-3.85069,1.91759,-4.5433,38.5404,
1.91759,-4.5433,-6.43304,41.446,
-4.5433,-6.43304,2.23056,41.4456,
-6.43304,2.23056,-1.32339,41.4456,
2.23056,-1.32339,25.6628,35.9832,
-1.32339,25.6628,9.66039,38.9616,
25.6628,9.66039,-31.7229,30.9355,
9.66039,-31.7229,-20.649,30.9355,
-31.7229,-20.649,-4.13285,31.7517,
-20.649,-4.13285,-1.26474,37.3107,
-4.13285,-1.26474,1.93407,37.683,
-1.26474,1.93407,37.4262,37.683,
1.93407,37.4262,8.71415,31.3077,
37.4262,8.71415,9.87417,31.3077,
8.71415,9.87417,7.92481,17.4726,
9.87417,7.92481,-13.1918,19.0754,
7.92481,-13.1918,7.68385,30.4234,
-13.1918,7.68385,18.921,24.2508,
7.68385,18.921,47.7488,19.97,
18.921,47.7488,-0.312028,13.8383,
47.7488,-0.312028,-19.7421,19.2936,
-0.312028,-19.7421,18.4563,20.1559,
-19.7421,18.4563,2.52928,20.0559,
18.4563,2.52928,8.87064,21.645,
2.52928,8.87064,-84.4559,21.645,
8.87064,-84.4559,-51.2699,21.645,
-84.4559,-51.2699,7.19927,19.0102,
-51.2699,7.19927,34.0997,17.8649,
7.19927,34.0997,38.9657,17.8649,
34.0997,38.9657,135.601,17.8649,
38.9657,135.601,19.1292,17.8649,
135.601,19.1292,31.6553,17.8649,
19.1292,31.6553,-7.981,17.8649,
31.6553,-7.981,17.8337,11.5201,
-7.981,17.8337,49.8615,12.1643,
17.8337,49.8615,-0.685667,12.1633,
49.8615,-0.685667,-19.3563,11.0234,
-0.685667,-19.3563,-2.4965,12.0573,
-19.3563,-2.4965,-5.8595,15.6137,
-2.4965,-5.8595,-10.413,15.6137,
-5.8595,-10.413,32.4353,20.5343,
-10.413,32.4353,-7.73183,19.3876,
32.4353,-7.73183,12.5626,20.4972,
-7.73183,12.5626,7.61942,22.0618,
12.5626,7.61942,1.50483,22.2572,
7.61942,1.50483,8.859,30.8045,
1.50483,8.859,21.6998,15.8746,
8.859,21.6998,-25.5442,13.9601,
21.6998,-25.5442,1.64933,18.1929,
-25.5442,1.64933,15.7627,31.4032,
1.64933,15.7627,-31.1467,31.4032,
15.7627,-31.1467,-4.01517,33.4757,
-31.1467,-4.01517,21.0882,35.6501,
-4.01517,21.0882,4.50933,38.1738,
21.0882,4.50933,14.2988,61.911,
4.50933,14.2988,44.4995,63.7223,
14.2988,44.4995,148.851,52.5904,
44.4995,148.851,22.386,52.5904,
148.851,22.386,33.3755,52.5904,
22.386,33.3755,-15.3992,50.6588,
33.3755,-15.3992,12.3218,59.2619,
-15.3992,12.3218,57.0308,37.0548,
12.3218,57.0308,102.299,26.3905,
57.0308,102.299,84.6912,99.3824,
102.299,84.6912,-38.2977,99.3252,
84.6912,-38.2977,-6.55983,97.1762,
-38.2977,-6.55983,-22.4292,102.948,
-6.55983,-22.4292,5.78983,102.955,
-22.4292,5.78983,45.5172,105.073,
5.78983,45.5172,10.9123,111.157,
45.5172,10.9123,27.6402,111.157,
10.9123,27.6402,-41.3617,105.662,
27.6402,-41.3617,17.0108,104.404,
-41.3617,17.0108,54.5463,110.166,
17.0108,54.5463,77.8778,83.9185,
54.5463,77.8778,60.9693,48.0123,
77.8778,60.9693,-18.458,50.8524,
60.9693,-18.458,-69.3265,45.579,
-18.458,-69.3265,-16.9495,29.0491,
-69.3265,-16.9495,35.5852,29.0491,
-16.9495,35.5852,46.2005,29.0491,
35.5852,46.2005,-54.9913,28.8552,
46.2005,-54.9913,-11.172,37.4379,
-54.9913,-11.172,-43.8625,37.4379,
-11.172,-43.8625,-47.0637,37.4379,
-43.8625,-47.0637,-70.0013,32.332,
-47.0637,-70.0013,24.8738,72.5569,
-70.0013,24.8738,-2.354,61.902,
24.8738,-2.354,-2.26733,52.1994,
-2.354,-2.26733,-11.1705,53.7961,
-2.26733,-11.1705,-66.0202,89.7082,
-11.1705,-66.0202,3.40783,115.731,
-66.0202,3.40783,9.48783,115.558,
3.40783,9.48783,-29.2833,115.354,
9.48783,-29.2833,11.7395,119.933,
-29.2833,11.7395,19.9012,139.833,
11.7395,19.9012,110.444,134.618,
19.9012,110.444,15.3096,163.298,
110.444,15.3096,-39.5011,229.733,
15.3096,-39.5011,-20.3695,229.96,
-39.5011,-20.3695,13.4977,219.948,
-20.3695,13.4977,-28.9647,229.433,
13.4977,-28.9647,4.292,225.723,
-28.9647,4.292,16.4615,228.47,
4.292,16.4615,-7.718,207.593,
16.4615,-7.718,12.0975,182.844,
-7.718,12.0975,41.8428,186.919,
12.0975,41.8428,-3.0995,186.891,
41.8428,-3.0995,12.4297,186.891,
-3.0995,12.4297,17.7498,176.727,
12.4297,17.7498,-30.0082,176.727,
17.7498,-30.0082,-39.9722,134.959,
-30.0082,-39.9722,4.634,147.72,
-39.9722,4.634,-14.7552,154.905,
4.634,-14.7552,4.67675,153.917,
-14.7552,4.67675,-10.64,142.448,
4.67675,-10.64,20.9754,155.049,
-10.64,20.9754,-2.8362,154.121,
20.9754,-2.8362,18.0633,150.897,
-2.8362,18.0633,15.7683,162.787,
18.0633,15.7683,-198.893,162.787,
15.7683,-198.893,-79.2355,162.787,
-198.893,-79.2355,-68.0875,160.52,
-79.2355,-68.0875,9.25633,159.918,
-68.0875,9.25633,-12.5118,120.954,
9.25633,-12.5118,-6.51517,120.319,
-12.5118,-6.51517,-8.47883,47.1665,
-6.51517,-8.47883,33.5844,48.1457,
-8.47883,33.5844,-0.703585,41.6978,
33.5844,-0.703585,-11.2353,41.7306,
-0.703585,-11.2353,-6.39467,41.717,
-11.2353,-6.39467,48.9197,41.717,
-6.39467,48.9197,22.1683,41.717,
48.9197,22.1683,-28.213,18.1603,
22.1683,-28.213,-18.6278,18.1603,
-28.213,-18.6278,-32.7707,18.1603,
-18.6278,-32.7707,-30.001,20.2606,
-32.7707,-30.001,-4.4705,27.8607,
-30.001,-4.4705,230.304,28.7133,
-4.4705,230.304,94.1165,27.2526,
230.304,94.1165,-7.27067,27.0803,
94.1165,-7.27067,55.7548,27.0803,
-7.27067,55.7548,-3.06283,26.2027,
55.7548,-3.06283,-4.57217,24.8174,
-3.06283,-4.57217,20.5721,43.9185,
-4.57217,20.5721,-4.93393,43.9185,
20.5721,-4.93393,-45.3535,60.6795,
-4.93393,-45.3535,-14.0025,75.3036,
-45.3535,-14.0025,-6.25749,74.99,
-14.0025,-6.25749,4.17087,50.3552,
-6.25749,4.17087,-14.6549,44.7295,
4.17087,-14.6549,21.8944,44.7295,
-14.6549,21.8944,29.3659,51.4626,
21.8944,29.3659,-40.2435,56.1394,
29.3659,-40.2435,11.5986,66.018,
-40.2435,11.5986,16.7914,74.3134,
11.5986,16.7914,-16.4009,55.9361,
16.7914,-16.4009,4.00605,52.6611,
-16.4009,4.00605,-7.92417,51.5195,
4.00605,-7.92417,5.44428,44.7279,
-7.92417,5.44428,-11.2603,37.4352,
5.44428,-11.2603,-29.182,38.6483,
-11.2603,-29.182,-33.8263,39.9149,
-29.182,-33.8263,45.6391,32.9226,
-33.8263,45.6391,20.1503,32.9226,
45.6391,20.1503,-7.26021,40.6533,
20.1503,-7.26021,23.9742,40.7554,
-7.26021,23.9742,-16.9743,44.5956,
23.9742,-16.9743,-9.20451,43.8099,
-16.9743,-9.20451,10.9109,43.3789,
-9.20451,10.9109,5.3083,34.3939,
10.9109,5.3083,78.4014,34.3939,
5.3083,78.4014,-17.2886,34.3939,
78.4014,-17.2886,7.99433,34.3939,
-17.2886,7.99433,-25.1112,35.7253,
7.99433,-25.1112,-23.853,42.6346,
-25.1112,-23.853,-7.25006,65.5241,
-23.853,-7.25006,1.29873,67.0193,
-7.25006,1.29873,-0.744643,68.0368,
1.29873,-0.744643,-51.4869,58.357,
-0.744643,-51.4869,7.99283,104.551,
-51.4869,7.99283,-1.31133,105.844,
7.99283,-1.31133,-13.8742,111.274,
-1.31133,-13.8742,47.9352,105.468,
-13.8742,47.9352,5.91151,77.3308,
47.9352,5.91151,24.6117,97.4057,
5.91151,24.6117,-1.99339,76.2521,
24.6117,-1.99339,-26.2171,61.8628,
-1.99339,-26.2171,-2.63003,45.7588,
-26.2171,-2.63003,8.037,52.3199,
-2.63003,8.037,12.5961,53.022,
8.037,12.5961,-3.58045,51.1007,
12.5961,-3.58045,-11.8076,51.5133,
-3.58045,-11.8076,-10.3732,61.2792,
-11.8076,-10.3732,36.07,59.3367,
-10.3732,36.07,-94.5507,62.9734,
36.07,-94.5507,63.2212,62.9734,
-94.5507,63.2212,12.7088,62.9734,
63.2212,12.7088,-0.525611,55.1391,
12.7088,-0.525611,-27.5988,55.4092,
-0.525611,-27.5988,6.35661,51.3416,
-27.5988,6.35661,-29.5302,51.8831,
6.35661,-29.5302,-21.8292,70.091,
-29.5302,-21.8292,36.6102,70.091,
-21.8292,36.6102,-7.25133,48.5986,
36.6102,-7.25133,-9.22522,21.5774,
-7.25133,-9.22522,-14.2139,21.5245,
-9.22522,-14.2139,5.40033,20.6281,
-14.2139,5.40033,-15.3102,19.1436,
5.40033,-15.3102,8.58267,19.0674,
-15.3102,8.58267,14.3967,26.1609,
8.58267,14.3967,-41.9086,26.1132,
14.3967,-41.9086,-69.7734,25.3972,
-41.9086,-69.7734,-110.313,25.3972,
-69.7734,-110.313,118.14,25.3972,
-110.313,118.14,83.7948,15.4873,
118.14,83.7948,-3.17267,11.6176,
83.7948,-3.17267,29.7238,4.34295,
-3.17267,29.7238,7.1015,3.8651,
29.7238,7.1015,-27.083,7.89927,
7.1015,-27.083,-19.1212,6.8686,
-27.083,-19.1212,2.11679,6.8686,
-19.1212,2.11679,-11.2096,7.94401,
2.11679,-11.2096,-3.53241,6.54988,
-11.2096,-3.53241,8.41025,3.49936,
-3.53241,8.41025,18.5332,3.49936,
8.41025,18.5332,-11.0537,3.49936,
18.5332,-11.0537,-25.8767,7.77678,
-11.0537,-25.8767,-66.8278,15.2381,
-25.8767,-66.8278,-52.7328,14.1404,
-66.8278,-52.7328,1.74433,14.227,
-52.7328,1.74433,-105.081,20.2664,
1.74433,-105.081,-68.7975,20.2664,
-105.081,-68.7975,-68.8565,20.2664,
-68.7975,-68.8565,-8.02083,43.8595,
-68.8565,-8.02083,31.065,43.8595,
-8.02083,31.065,-2.73067,44.627,
31.065,-2.73067,-32.5208,44.7327,
-2.73067,-32.5208,24.4933,60.5789,
-32.5208,24.4933,-27.6627,72.2812,
24.4933,-27.6627,-4.9105,69.9999,
-27.6627,-4.9105,-11.8372,85.0894,
-4.9105,-11.8372,7.12467,77.6243,
-11.8372,7.12467,10.6852,78.8326,
7.12467,10.6852,-89.9157,72.9162,
10.6852,-89.9157,-90.8353,79.3632,
-89.9157,-90.8353,-2.14133,79.3632,
-90.8353,-2.14133,8.09633,79.3632,
-2.14133,8.09633,-28.543,84.3975,
8.09633,-28.543,28.684,83.6155,
-28.543,28.684,-0.844333,77.0465,
28.684,-0.844333,64.5757,93.3594,
-0.844333,64.5757,2.54333,91.2948,
64.5757,2.54333,-53.6182,91.0461,
2.54333,-53.6182,-4.83167,85.7034,
-53.6182,-4.83167,20.7432,62.3237,
-4.83167,20.7432,24.3608,63.2947,
20.7432,24.3608,3.94967,60.4447,
24.3608,3.94967,-2.37167,69.3907,
3.94967,-2.37167,-20.4587,62.8961,
-2.37167,-20.4587,-19.879,65.9393,
-20.4587,-19.879,-13.0493,65.1906,
-19.879,-13.0493,8.5705,65.1618,
-13.0493,8.5705,-33.7968,61.6525,
8.5705,-33.7968,-21.7845,57.1262,
-33.7968,-21.7845,65.9435,63.7657,
-21.7845,65.9435,29.5705,63.7657,
65.9435,29.5705,42.2667,74.8238,
29.5705,42.2667,36.0128,54.412,
42.2667,36.0128,2.854,52.5002,
36.0128,2.854,-27.2302,50.6828,
2.854,-27.2302,-6.26429,39.0742,
-27.2302,-6.26429,4.26867,59.0282,
-6.26429,4.26867,10.442,57.0256,
4.26867,10.442,18.5385,59.6307,
10.442,18.5385,-21.7777,59.6307,
18.5385,-21.7777,-18.4243,58.0724,
-21.7777,-18.4243,-53.3328,55.9035,
-18.4243,-53.3328,-11.6473,60.0981,
-53.3328,-11.6473,-11.2213,49.4573,
-11.6473,-11.2213,-39.7682,46.6814,
-11.2213,-39.7682,12.1937,47.3474,
-39.7682,12.1937,3.35267,43.8817,
12.1937,3.35267,10.6633,42.4695,
3.35267,10.6633,8.26317,41.1363,
10.6633,8.26317,-45.7656,43.2044,
8.26317,-45.7656,26.798,42.3723,
-45.7656,26.798,23.7115,37.6279,
26.798,23.7115,-12.6154,53.787,
23.7115,-12.6154,-2.5188,59.6561,
-12.6154,-2.5188,6.41367,59.609,
-2.5188,6.41367,-104.332,43.1735,
6.41367,-104.332,-89.6152,42.4751,
-104.332,-89.6152,-14.9777,42.4877,
-89.6152,-14.9777,4.957,43.0204,
-14.9777,4.957,-34.3085,43.0204,
4.957,-34.3085,27.6152,43.5687,
-34.3085,27.6152,3.62567,43.4356,
27.6152,3.62567,-2.4545,42.741,
3.62567,-2.4545,47.521,57.7268,
-2.4545,47.521,-36.4215,64.3196,
47.521,-36.4215,6.01547,64.4804,
-36.4215,6.01547,-7.44463,53.6145,
6.01547,-7.44463,14.9732,51.2417,
-7.44463,14.9732,23.0737,51.1949,
14.9732,23.0737,74.5125,51.367,
23.0737,74.5125,5.631,58.5297,
74.5125,5.631,3.532,61.0833,
5.631,3.532,30.3299,56.0903,
3.532,30.3299,12.1139,82.6507,
30.3299,12.1139,-115.248,55.9452,
12.1139,-115.248,-13.542,37.8968,
-115.248,-13.542,38.4357,36.5664,
-13.542,38.4357,-1.68533,69.3206,
38.4357,-1.68533,-16.7427,62.2411,
-1.68533,-16.7427,12.8744,69.0212,
-16.7427,12.8744,34.5837,74.1956,
12.8744,34.5837,19.0867,73.8565,
34.5837,19.0867,-11.4903,70.2872,
19.0867,-11.4903,-8.97356,68.4856,
-11.4903,-8.97356,4.79387,74.7964,
-8.97356,4.79387,-26.1691,49.2446,
4.79387,-26.1691,11.7785,32.8961,
-26.1691,11.7785,19.332,36.439,
11.7785,19.332,-7.43703,43.4538,
19.332,-7.43703,-36.3223,50.198,
-7.43703,-36.3223,-21.0842,74.624,
-36.3223,-21.0842,-68.1363,74.666,
-21.0842,-68.1363,-71.4822,65.7784,
-68.1363,-71.4822,-132.025,75.3055,
-71.4822,-132.025,-100.667,68.7562,
-132.025,-100.667,-28.1062,81.2737,
-100.667,-28.1062,-20.6128,55.6678,
-28.1062,-20.6128,15.9022,55.5894,
-20.6128,15.9022,-7.80762,84.5734,
15.9022,-7.80762,-0.238596,78.1195,
-7.80762,-0.238596,16.3243,75.5775,
-0.238596,16.3243,6.59663,45.0689,
16.3243,6.59663,-1.54763,30.0552,
6.59663,-1.54763,-10.9882,41.7001,
-1.54763,-10.9882,-65.3052,44.5298,
-10.9882,-65.3052,9.4615,49.9572,
-65.3052,9.4615,38.7822,42.216,
9.4615,38.7822,8.40166,182.43,
38.7822,8.40166,-0.1925,188.064,
8.40166,-0.1925,-14.479,188.064,
-0.1925,-14.479,-7.28068,195.177,
-14.479,-7.28068,16.5637,188.712,
-7.28068,16.5637,25.2712,195.354,
16.5637,25.2712,47.5496,198.594,
25.2712,47.5496,-20.5592,198.594,
47.5496,-20.5592,11.8448,198.594,
-20.5592,11.8448,-50.3986,209.324,
11.8448,-50.3986,-57.1287,229.361,
-50.3986,-57.1287,61.5483,224.146,
-57.1287,61.5483,14.2199,224.258,
61.5483,14.2199,-35.0349,224.307,
14.2199,-35.0349,17.2411,224.258,
-35.0349,17.2411,22.9967,220.905,
17.2411,22.9967,11.751,218.623,
22.9967,11.751,21.7597,218.623,
11.751,21.7597,-25.1538,218.623,
21.7597,-25.1538,5.82237,228.968,
-25.1538,5.82237,24.2578,228.828,
5.82237,24.2578,20.2717,227.698,
24.2578,20.2717,56.3675,221.361,
20.2717,56.3675,-19.794,219.148,
56.3675,-19.794,-10.7792,219.148,
-19.794,-10.7792,-21.4644,211.993,
-10.7792,-21.4644,13.334,218.75,
-21.4644,13.334,-38.6655,229.037,
13.334,-38.6655,-71.784,212.391,
-38.6655,-71.784,-0.759167,172.84,
-71.784,-0.759167,-12.7258,169.133,
-0.759167,-12.7258,-1.08886,183.84,
-12.7258,-1.08886,2.12067,155.712,
-1.08886,2.12067,-44.4495,142.051,
2.12067,-44.4495,4.20383,140.389,
-44.4495,4.20383,26.207,101.955,
4.20383,26.207,-9.97655,19.9865,
26.207,-9.97655,-14.4797,21.2113,
-9.97655,-14.4797,-16.0249,21.2113,
-14.4797,-16.0249,16.8958,21.0185,
-16.0249,16.8958,-3.51017,22.9204,
16.8958,-3.51017,-46.1347,23.1639,
-3.51017,-46.1347,-16.179,59.6651,
-46.1347,-16.179,58.5873,83.4511,
-16.179,58.5873,35.1363,106.631,
58.5873,35.1363,-22.7943,114.408,
35.1363,-22.7943,-1.83067,118.16,
-22.7943,-1.83067,10.0985,117.92,
-1.83067,10.0985,0.928167,86.3228,
10.0985,0.928167,-0.997438,75.3791,
0.928167,-0.997438,-6.93523,64.3869,
-0.997438,-6.93523,83.6017,104.454,
-6.93523,83.6017,14.4032,136.956,
83.6017,14.4032,16.3193,149.95,
14.4032,16.3193,-7.78617,163.794,
16.3193,-7.78617,29.9207,163.759,
-7.78617,29.9207,14.2797,143.331,
29.9207,14.2797,17.6668,131.612,
14.2797,17.6668,-35.1282,126.505,
17.6668,-35.1282,28.6987,131.894,
-35.1282,28.6987,13.351,99.5794,
28.6987,13.351,-10.1924,85.7092,
13.351,-10.1924,-15.2328,76.4242,
-10.1924,-15.2328,-13.8918,76.9512,
-15.2328,-13.8918,-175.981,76.957,
-13.8918,-175.981,-173.779,76.957,
-175.981,-173.779,19.9913,78.6215,
-173.779,19.9913,-21.8245,74.6351,
19.9913,-21.8245,-109.77,75.4078,
-21.8245,-109.77,-5.75517,73.4096,
-109.77,-5.75517,-10.9857,97.7044,
-5.75517,-10.9857,0.128333,96.3434,
-10.9857,0.128333,-91.1508,70.849,
0.128333,-91.1508,-30.3722,76.0817,
-91.1508,-30.3722,56.7262,75.1871,
-30.3722,56.7262,-14.668,77.9556,
56.7262,-14.668,-38.2468,83.2955,
-14.668,-38.2468,15.1247,88.9505,
-38.2468,15.1247,-12.9973,86.0719,
15.1247,-12.9973,20.2778,75.4054,
-12.9973,20.2778,-4.37517,75.766,
20.2778,-4.37517,-17.394,75.7771,
-4.37517,-17.394,-19.2745,86.5319,
-17.394,-19.2745,19.7772,75.3009,
-19.2745,19.7772,-89.9173,54.9379,
19.7772,-89.9173,-131.496,111.807,
-89.9173,-131.496,-27.7003,111.365,
-131.496,-27.7003,93.0583,111.369,
-27.7003,93.0583,-7.4475,138.357,
93.0583,-7.4475,-22.2757,142.608,
-7.4475,-22.2757,-10.738,139.665,
-22.2757,-10.738,-22.9542,144.758,
-10.738,-22.9542,34.3465,113.17,
-22.9542,34.3465,7.28483,85.0943,
34.3465,7.28483,15.528,35.0118,
7.28483,15.528,-14.1258,76.3063,
15.528,-14.1258,9.285,102.976,
-14.1258,9.285,31.7471,131.584,
9.285,31.7471,5.83176,136.565,
31.7471,5.83176,-16.3465,117.672,
5.83176,-16.3465,-17.5563,112.089,
-16.3465,-17.5563,7.3955,111.842,
-17.5563,7.3955,6.26833,118.639,
7.3955,6.26833,-2.94583,46.5187,
6.26833,-2.94583,-57.9952,38.5229,
-2.94583,-57.9952,13.9567,37.3827,
-57.9952,13.9567,172.077,36.9826,
13.9567,172.077,26.4692,38.416,
172.077,26.4692,-18.6723,38.416,
26.4692,-18.6723,2.0815,37.3681,
-18.6723,2.0815,3.79217,52.432,
2.0815,3.79217,8.78984,48.4249,
3.79217,8.78984,16.474,54.9706,
8.78984,16.474,94.5765,92.5909,
16.474,94.5765,3.92117,92.5909,
94.5765,3.92117,-27.4505,92.5909,
3.92117,-27.4505,-0.310833,92.7494,
-27.4505,-0.310833,-22.3942,94.9235,
-0.310833,-22.3942,-50.9596,93.7554,
-22.3942,-50.9596,-17.3367,93.7554,
-50.9596,-17.3367,-52.233,56.5425,
-17.3367,-52.233,4.28883,86.5966,
-52.233,4.28883,24.3777,83.2756,
4.28883,24.3777,16.1663,83.3333,
24.3777,16.1663,-39.5248,320.588,
16.1663,-39.5248,-70.6313,339.939,
-39.5248,-70.6313,9.21517,339.939,
-70.6313,9.21517,-5.12833,341.169,
9.21517,-5.12833,112.457,298.234,
-5.12833,112.457,19.3163,297.191,
112.457,19.3163,-53.7457,295.042,
19.3163,-53.7457,6.27583,284.13,
-53.7457,6.27583,-19.6287,271.425,
6.27583,-19.6287,-33.1965,273.031,
-19.6287,-33.1965,10.0207,274.194,
-33.1965,10.0207,-3.97549,283.895,
10.0207,-3.97549,-58.2045,289.158,
-3.97549,-58.2045,-246.404,91.1206,
-58.2045,-246.404,9.4885,71.7692,
-246.404,9.4885,19.4302,71.7692,
9.4885,19.4302,-3.33833,63.2836,
19.4302,-3.33833,-17.6722,69.3446,
-3.33833,-17.6722,13.1427,56.9414,
-17.6722,13.1427,-0.965833,56.9414,
13.1427,-0.965833,-2.27711,62.1702,
-0.965833,-2.27711,-24.8844,52.3132,
-2.27711,-24.8844,2.40932,49.3941,
-24.8844,2.40932,-0.095026,49.3911,
2.40932,-0.095026,32.7862,39.5733,
-0.095026,32.7862,-15.5856,39.5733,
32.7862,-15.5856,21.5229,25.6096,
-15.5856,21.5229,-12.8593,28.809,
21.5229,-12.8593,-16.9735,27.5463,
-12.8593,-16.9735,15.9466,34.636,
-16.9735,15.9466,7.3644,35.6619,
15.9466,7.3644,-3.49222,33.0527,
7.3644,-3.49222,-8.56984,33.218,
-3.49222,-8.56984,232.282,33.218,
-8.56984,232.282,68.5108,33.218,
232.282,68.5108,-24.3644,30.9827,
68.5108,-24.3644,5.99532,27.0042,
-24.3644,5.99532,-2.13705,31.2117,
5.99532,-2.13705,7.50657,26.8093,
-2.13705,7.50657,-55.0691,26.136,
7.50657,-55.0691,-105.114,26.136,
-55.0691,-105.114,29.444,23.9227,
-105.114,29.444,16.0659,23.8953,
